<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.11	03:00:00	1.10968	1.11022	1.10961	1.10964	1592	0	0
2021.03.11	04:00:00	1.10964	1.10971	1.10930	1.10947	776	0	0
2021.03.11	05:00:00	1.10948	1.10959	1.10922	1.10954	966	0	0
2021.03.11	06:00:00	1.10953	1.10982	1.10946	1.10976	993	0	0
2021.03.11	07:00:00	1.10977	1.10993	1.10942	1.10960	1194	0	0
2021.03.11	08:00:00	1.10959	1.10972	1.10908	1.10915	2574	0	0
2021.03.11	09:00:00	1.10915	1.10941	1.10684	1.10779	4293	0	0
2021.03.11	10:00:00	1.10780	1.10798	1.10600	1.10676	3048	0	0
2021.03.11	11:00:00	1.10675	1.10727	1.10636	1.10678	1879	0	0
2021.03.11	12:00:00	1.10671	1.10735	1.10622	1.10676	2249	0	0
2021.03.11	13:00:00	1.10674	1.10703	1.10506	1.10587	4119	0	0
2021.03.11	14:00:00	1.10586	1.10700	1.10567	1.10675	5894	0	0
2021.03.11	15:00:00	1.10676	1.10701	1.10594	1.10596	4671	0	0
2021.03.11	16:00:00	1.10597	1.10755	1.10596	1.10684	5254	0	0
2021.03.11	17:00:00	1.10688	1.10752	1.10637	1.10731	2738	0	0
2021.03.11	18:00:00	1.10730	1.10777	1.10707	1.10773	1974	0	0
2021.03.11	19:00:00	1.10772	1.10786	1.10716	1.10737	3176	0	0
2021.03.11	20:00:00	1.10738	1.10781	1.10702	1.10762	1252	0	0
2021.03.11	21:00:00	1.10762	1.10790	1.10737	1.10781	1483	0	0
2021.03.11	22:00:00	1.10779	1.10836	1.10763	1.10818	970	0	0
2021.03.11	23:00:00	1.10715	1.10847	1.10638	1.10687	330	0	1
2021.03.12	00:00:00	1.10689	1.10842	1.10653	1.10804	1348	0	0
2021.03.12	01:00:00	1.10798	1.10842	1.10798	1.10836	771	0	0
2021.03.12	02:00:00	1.10837	1.10872	1.10828	1.10837	1107	0	0
2021.03.12	03:00:00	1.10838	1.10891	1.10822	1.10831	1808	0	0
2021.03.12	04:00:00	1.10832	1.10851	1.10822	1.10827	1028	0	0
2021.03.12	05:00:00	1.10826	1.10870	1.10824	1.10851	549	0	0
2021.03.12	06:00:00	1.10851	1.10864	1.10833	1.10848	1507	0	0
2021.03.12	07:00:00	1.10846	1.10893	1.10791	1.10803	2972	0	0
2021.03.12	08:00:00	1.10800	1.10894	1.10770	1.10881	2726	0	0
2021.03.12	09:00:00	1.10882	1.11062	1.10844	1.11014	5128	0	0
2021.03.12	10:00:00	1.11014	1.11125	1.10947	1.10961	3175	0	0
2021.03.12	11:00:00	1.10961	1.10966	1.10884	1.10948	1744	0	0
2021.03.12	12:00:00	1.10947	1.10971	1.10897	1.10960	1905	0	0
2021.03.12	13:00:00	1.10961	1.11013	1.10898	1.10901	2072	0	0
2021.03.12	14:00:00	1.10902	1.11080	1.10901	1.11036	3530	0	0
2021.03.12	15:00:00	1.11037	1.11091	1.10930	1.11019	4563	0	0
2021.03.12	16:00:00	1.11019	1.11083	1.10881	1.10917	5424	0	0
2021.03.12	17:00:00	1.10917	1.10968	1.10897	1.10927	4013	0	0
2021.03.12	18:00:00	1.10927	1.11027	1.10924	1.10990	2587	0	0
2021.03.12	19:00:00	1.10989	1.11027	1.10958	1.11003	1461	0	0
2021.03.12	20:00:00	1.11003	1.11109	1.10994	1.11083	1062	0	0
2021.03.12	21:00:00	1.11083	1.11139	1.11063	1.11076	1912	0	0
2021.03.14	23:00:00	1.11038	1.11131	1.10966	1.11022	3512	0	0
2021.03.15	00:00:00	1.11025	1.11085	1.11004	1.11069	2467	0	0
2021.03.15	01:00:00	1.11061	1.11075	1.11002	1.11010	1424	0	0
2021.03.15	02:00:00	1.11010	1.11063	1.10993	1.11053	2051	0	0
2021.03.15	03:00:00	1.11053	1.11080	1.11020	1.11031	1511	0	0
2021.03.15	04:00:00	1.11031	1.11067	1.11020	1.11067	1259	0	0
2021.03.15	05:00:00	1.11059	1.11069	1.11033	1.11037	384	0	0
2021.03.15	06:00:00	1.11036	1.11061	1.10995	1.11037	1101	0	0
2021.03.15	07:00:00	1.11037	1.11066	1.11009	1.11012	1574	0	0
2021.03.15	08:00:00	1.11012	1.11065	1.10957	1.10958	2631	0	0
2021.03.15	09:00:00	1.10959	1.10982	1.10850	1.10950	2495	0	0
2021.03.15	10:00:00	1.10957	1.11000	1.10812	1.10833	2341	0	0
2021.03.15	11:00:00	1.10833	1.10885	1.10794	1.10800	1514	0	0
2021.03.15	12:00:00	1.10800	1.10809	1.10708	1.10797	2014	0	0
2021.03.15	13:00:00	1.10791	1.10877	1.10789	1.10857	2961	0	0
2021.03.15	14:00:00	1.10857	1.10860	1.10784	1.10810	3150	0	0
2021.03.15	15:00:00	1.10811	1.10826	1.10756	1.10782	3132	0	0
2021.03.15	16:00:00	1.10782	1.10785	1.10611	1.10623	3813	0	0
2021.03.15	17:00:00	1.10624	1.10670	1.10609	1.10616	3240	0	0
2021.03.15	18:00:00	1.10615	1.10732	1.10605	1.10725	2039	0	0
2021.03.15	19:00:00	1.10726	1.10735	1.10668	1.10688	1596	0	0
2021.03.15	20:00:00	1.10688	1.10698	1.10619	1.10639	1708	0	0
2021.03.15	21:00:00	1.10639	1.10658	1.10586	1.10588	1358	0	0
2021.03.15	22:00:00	1.10597	1.10780	1.10539	1.10623	3153	0	0
2021.03.15	23:00:00	1.10654	1.10664	1.10599	1.10625	670	0	0
2021.03.16	00:00:00	1.10623	1.10643	1.10619	1.10637	453	0	0
2021.03.16	01:00:00	1.10632	1.10652	1.10616	1.10620	952	0	0
2021.03.16	02:00:00	1.10620	1.10640	1.10612	1.10614	1532	0	0
2021.03.16	03:00:00	1.10614	1.10632	1.10576	1.10628	944	0	0
2021.03.16	04:00:00	1.10628	1.10631	1.10569	1.10573	1424	0	0
2021.03.16	05:00:00	1.10573	1.10606	1.10561	1.10597	497	0	0
2021.03.16	06:00:00	1.10597	1.10624	1.10593	1.10598	696	0	0
2021.03.16	07:00:00	1.10599	1.10609	1.10558	1.10589	1213	0	0
2021.03.16	08:00:00	1.10589	1.10662	1.10521	1.10638	1755	0	0
2021.03.16	09:00:00	1.10638	1.10660	1.10598	1.10635	1850	0	0
2021.03.16	10:00:00	1.10635	1.10766	1.10615	1.10658	2106	0	0
2021.03.16	11:00:00	1.10659	1.10674	1.10403	1.10452	2447	0	0
2021.03.16	12:00:00	1.10451	1.10552	1.10448	1.10547	2352	0	0
2021.03.16	13:00:00	1.10547	1.10598	1.10405	1.10414	4885	0	0
2021.03.16	14:00:00	1.10413	1.10436	1.10191	1.10203	6251	0	0
2021.03.16	15:00:00	1.10202	1.10283	1.10194	1.10248	3616	0	0
2021.03.16	16:00:00	1.10247	1.10254	1.10113	1.10146	4607	0	0
2021.03.16	17:00:00	1.10147	1.10187	1.10137	1.10176	2428	0	0
2021.03.16	18:00:00	1.10175	1.10197	1.10123	1.10165	3509	0	0
2021.03.16	19:00:00	1.10165	1.10174	1.10090	1.10133	1979	0	0
2021.03.16	20:00:00	1.10134	1.10142	1.10063	1.10098	2390	0	0
2021.03.16	21:00:00	1.10098	1.10112	1.10040	1.10046	1052	0	0
2021.03.16	22:00:00	1.10046	1.10243	1.10031	1.10089	401	0	0
2021.03.16	23:00:00	1.10073	1.10091	1.10043	1.10066	355	0	0
2021.03.17	00:00:00	1.10067	1.10113	1.10059	1.10092	558	0	0
2021.03.17	01:00:00	1.10087	1.10175	1.10085	1.10152	1491	0	0
2021.03.17	02:00:00	1.10150	1.10187	1.10139	1.10169	1668	0	0
2021.03.17	03:00:00	1.10170	1.10211	1.10163	1.10184	1035	0	0
2021.03.17	04:00:00	1.10184	1.10210	1.10173	1.10175	672	0	0
2021.03.17	05:00:00	1.10175	1.10194	1.10160	1.10182	583	0	0
2021.03.17	06:00:00	1.10181	1.10201	1.10157	1.10172	911	0	0
2021.03.17	07:00:00	1.10172	1.10225	1.10162	1.10210	1054	0	0
2021.03.17	08:00:00	1.10209	1.10224	1.10170	1.10213	1541	0	0
2021.03.17	09:00:00	1.10213	1.10376	1.10158	1.10294	2479	0	0
2021.03.17	10:00:00	1.10295	1.10341	1.10231	1.10321	2397	0	0
2021.03.17	11:00:00	1.10320	1.10366	1.10235	1.10364	1595	0	0
2021.03.17	12:00:00	1.10365	1.10426	1.10328	1.10407	2413	0	0
2021.03.17	13:00:00	1.10406	1.10614	1.10367	1.10512	4176	0	0
2021.03.17	14:00:00	1.10512	1.10525	1.10423	1.10508	3152	0	0
2021.03.17	15:00:00	1.10508	1.10591	1.10482	1.10582	2453	0	0
2021.03.17	16:00:00	1.10581	1.10595	1.10372	1.10432	2829	0	0
2021.03.17	17:00:00	1.10431	1.10471	1.10395	1.10442	2330	0	0
2021.03.17	18:00:00	1.10441	1.10491	1.10404	1.10411	2044	0	0
2021.03.17	19:00:00	1.10403	1.10537	1.10389	1.10455	12797	0	0
2021.03.17	20:00:00	1.10456	1.10506	1.10352	1.10506	4261	0	0
2021.03.17	21:00:00	1.10505	1.10540	1.10458	1.10458	2220	0	0
2021.03.17	22:00:00	1.10446	1.10554	1.10424	1.10494	227	0	0
2021.03.17	23:00:00	1.10533	1.10580	1.10488	1.10509	1647	0	0
2021.03.18	00:00:00	1.10509	1.10517	1.10475	1.10508	942	0	0
2021.03.18	01:00:00	1.10497	1.10571	1.10497	1.10556	2517	0	0
2021.03.18	02:00:00	1.10555	1.10613	1.10546	1.10573	1929	0	0
2021.03.18	03:00:00	1.10573	1.10592	1.10556	1.10568	812	0	0
2021.03.18	04:00:00	1.10568	1.10570	1.10449	1.10464	3458	0	0
2021.03.18	05:00:00	1.10463	1.10529	1.10452	1.10509	1430	0	0
2021.03.18	06:00:00	1.10519	1.10528	1.10472	1.10485	1484	0	0
2021.03.18	07:00:00	1.10487	1.10532	1.10462	1.10495	2088	0	0
2021.03.18	08:00:00	1.10494	1.10759	1.10464	1.10635	5356	0	0
2021.03.18	09:00:00	1.10634	1.10665	1.10295	1.10332	3984	0	0
2021.03.18	10:00:00	1.10333	1.10544	1.10326	1.10490	3158	0	0
2021.03.18	11:00:00	1.10491	1.10601	1.10477	1.10581	1980	0	0
2021.03.18	12:00:00	1.10581	1.10787	1.10555	1.10752	2923	0	0
2021.03.18	13:00:00	1.10753	1.10771	1.10657	1.10710	4764	0	0
2021.03.18	14:00:00	1.10710	1.10789	1.10672	1.10778	4479	0	0
2021.03.18	15:00:00	1.10779	1.10843	1.10670	1.10771	3907	0	0
2021.03.18	16:00:00	1.10770	1.10803	1.10643	1.10693	3723	0	0
2021.03.18	17:00:00	1.10700	1.10761	1.10654	1.10747	2841	0	0
2021.03.18	18:00:00	1.10748	1.10754	1.10557	1.10589	2147	0	0
2021.03.18	19:00:00	1.10588	1.10627	1.10553	1.10610	1981	0	0
2021.03.18	20:00:00	1.10609	1.10613	1.10533	1.10580	2246	0	0
2021.03.18	21:00:00	1.10580	1.10598	1.10389	1.10389	1473	0	0
2021.03.18	22:00:00	1.10389	1.10595	1.10334	1.10505	684	0	0
2021.03.18	23:00:00	1.10510	1.10538	1.10506	1.10538	487	0	0
2021.03.19	00:00:00	1.10537	1.10544	1.10513	1.10520	946	0	0
2021.03.19	01:00:00	1.10513	1.10567	1.10513	1.10514	2467	0	0
2021.03.19	02:00:00	1.10514	1.10553	1.10511	1.10513	2098	0	0
2021.03.19	03:00:00	1.10520	1.10529	1.10482	1.10511	1085	0	0
2021.03.19	04:00:00	1.10511	1.10517	1.10466	1.10469	1269	0	0
2021.03.19	05:00:00	1.10467	1.10510	1.10442	1.10500	1877	0	0
2021.03.19	06:00:00	1.10500	1.10524	1.10473	1.10495	792	0	0
2021.03.19	07:00:00	1.10495	1.10497	1.10443	1.10465	1535	0	0
2021.03.19	08:00:00	1.10465	1.10513	1.10404	1.10461	2160	0	0
2021.03.19	09:00:00	1.10461	1.10577	1.10438	1.10541	2444	0	0
2021.03.19	10:00:00	1.10541	1.10564	1.10454	1.10534	2572	0	0
2021.03.19	11:00:00	1.10534	1.10568	1.10435	1.10478	2636	0	0
2021.03.19	12:00:00	1.10480	1.10485	1.10409	1.10441	1855	0	0
2021.03.19	13:00:00	1.10440	1.10667	1.10436	1.10621	2992	0	0
2021.03.19	14:00:00	1.10620	1.10704	1.10576	1.10622	6736	0	0
2021.03.19	15:00:00	1.10623	1.10651	1.10527	1.10643	2868	0	0
2021.03.19	16:00:00	1.10644	1.10781	1.10630	1.10760	4165	0	0
2021.03.19	17:00:00	1.10758	1.10788	1.10670	1.10716	3342	0	0
2021.03.19	18:00:00	1.10715	1.10741	1.10635	1.10668	1071	0	0
2021.03.19	19:00:00	1.10668	1.10692	1.10617	1.10640	1096	0	0
2021.03.19	20:00:00	1.10640	1.10688	1.10631	1.10640	990	0	0
2021.03.19	21:00:00	1.10640	1.10680	1.10450	1.10451	1731	0	0
2021.03.21	23:00:00	1.10466	1.10506	1.10449	1.10499	1333	0	0
2021.03.22	00:00:00	1.10500	1.10565	1.10497	1.10521	765	0	0
2021.03.22	01:00:00	1.10518	1.10552	1.10497	1.10533	1131	0	0
2021.03.22	02:00:00	1.10535	1.10569	1.10509	1.10517	1628	0	0
2021.03.22	03:00:00	1.10518	1.10544	1.10491	1.10518	1148	0	0
2021.03.22	04:00:00	1.10517	1.10546	1.10499	1.10529	1046	0	0
2021.03.22	05:00:00	1.10530	1.10552	1.10517	1.10534	896	0	0
2021.03.22	06:00:00	1.10534	1.10601	1.10493	1.10595	1792	0	0
2021.03.22	07:00:00	1.10595	1.10641	1.10572	1.10576	1966	0	0
2021.03.22	08:00:00	1.10575	1.10593	1.10527	1.10540	2912	0	0
2021.03.22	09:00:00	1.10539	1.10556	1.10311	1.10330	3980	0	0
2021.03.22	10:00:00	1.10332	1.10400	1.10295	1.10304	3077	0	0
2021.03.22	11:00:00	1.10304	1.10380	1.10243	1.10371	3096	0	0
2021.03.22	12:00:00	1.10372	1.10436	1.10276	1.10320	3072	0	0
2021.03.22	13:00:00	1.10320	1.10395	1.10235	1.10309	3364	0	0
2021.03.22	14:00:00	1.10308	1.10364	1.10217	1.10355	4025	0	0
2021.03.22	15:00:00	1.10354	1.10367	1.10187	1.10248	3455	0	0
2021.03.22	16:00:00	1.10247	1.10286	1.10076	1.10148	3737	0	0
2021.03.22	17:00:00	1.10146	1.10226	1.10140	1.10214	2104	0	0
2021.03.22	18:00:00	1.10214	1.10269	1.10195	1.10255	1596	0	0
2021.03.22	19:00:00	1.10255	1.10296	1.10251	1.10276	934	0	0
2021.03.22	20:00:00	1.10276	1.10308	1.10240	1.10256	1921	0	0
2021.03.22	21:00:00	1.10259	1.10270	1.10152	1.10174	2815	0	0
2021.03.22	22:00:00	1.10175	1.10196	1.10103	1.10138	287	0	0
2021.03.22	23:00:00	1.10179	1.10235	1.10160	1.10177	1499	0	0
2021.03.23	00:00:00	1.10176	1.10223	1.10173	1.10179	508	0	0
2021.03.23	01:00:00	1.10179	1.10302	1.10179	1.10300	1386	0	0
2021.03.23	02:00:00	1.10300	1.10340	1.10244	1.10257	1291	0	0
2021.03.23	03:00:00	1.10259	1.10269	1.10209	1.10224	1787	0	0
2021.03.23	04:00:00	1.10225	1.10252	1.10219	1.10240	1266	0	0
2021.03.23	05:00:00	1.10240	1.10258	1.10215	1.10230	724	0	0
2021.03.23	06:00:00	1.10229	1.10259	1.10213	1.10242	1236	0	0
2021.03.23	07:00:00	1.10242	1.10291	1.10232	1.10282	1255	0	0
2021.03.23	08:00:00	1.10282	1.10534	1.10204	1.10488	3730	0	0
2021.03.23	09:00:00	1.10488	1.10506	1.10353	1.10492	5222	0	0
2021.03.23	10:00:00	1.10491	1.10530	1.10406	1.10467	3743	0	0
2021.03.23	11:00:00	1.10466	1.10513	1.10399	1.10455	4906	0	0
2021.03.23	12:00:00	1.10455	1.10503	1.10412	1.10454	3074	0	0
2021.03.23	13:00:00	1.10454	1.10637	1.10443	1.10624	3023	0	0
2021.03.23	14:00:00	1.10623	1.10732	1.10568	1.10692	3992	0	0
2021.03.23	15:00:00	1.10694	1.10792	1.10677	1.10724	3723	0	0
2021.03.23	16:00:00	1.10724	1.10800	1.10708	1.10734	3215	0	0
2021.03.23	17:00:00	1.10736	1.10768	1.10659	1.10711	2770	0	0
2021.03.23	18:00:00	1.10713	1.10730	1.10655	1.10720	2637	0	0
2021.03.23	19:00:00	1.10718	1.10718	1.10642	1.10679	1990	0	0
2021.03.23	20:00:00	1.10684	1.10720	1.10598	1.10669	2432	0	0
2021.03.23	21:00:00	1.10672	1.10721	1.10639	1.10647	2200	0	0
2021.03.23	22:00:00	1.10639	1.10693	1.10577	1.10634	462	0	0
2021.03.23	23:00:00	1.10672	1.10697	1.10629	1.10651	594	0	0
2021.03.24	00:00:00	1.10652	1.10711	1.10626	1.10636	1144	0	0
2021.03.24	01:00:00	1.10632	1.10694	1.10629	1.10652	1111	0	0
2021.03.24	02:00:00	1.10650	1.10708	1.10639	1.10660	1635	0	0
2021.03.24	03:00:00	1.10660	1.10673	1.10636	1.10652	1330	0	0
2021.03.24	04:00:00	1.10652	1.10673	1.10643	1.10661	676	0	0
2021.03.24	05:00:00	1.10667	1.10704	1.10650	1.10684	620	0	0
2021.03.24	06:00:00	1.10684	1.10690	1.10619	1.10643	1045	0	0
2021.03.24	07:00:00	1.10643	1.10680	1.10625	1.10680	1499	0	0
2021.03.24	08:00:00	1.10679	1.10742	1.10593	1.10655	3528	0	0
2021.03.24	09:00:00	1.10654	1.10742	1.10583	1.10594	4910	0	0
2021.03.24	10:00:00	1.10594	1.10722	1.10571	1.10630	2722	0	0
2021.03.24	11:00:00	1.10631	1.10739	1.10610	1.10671	2194	0	0
2021.03.24	12:00:00	1.10671	1.10688	1.10615	1.10672	1670	0	0
2021.03.24	13:00:00	1.10672	1.10690	1.10583	1.10665	2633	0	0
2021.03.24	14:00:00	1.10664	1.10723	1.10656	1.10707	3957	0	0
2021.03.24	15:00:00	1.10706	1.10732	1.10657	1.10722	2692	0	0
2021.03.24	16:00:00	1.10723	1.10767	1.10645	1.10668	3166	0	0
2021.03.24	17:00:00	1.10668	1.10709	1.10635	1.10674	2676	0	0
2021.03.24	18:00:00	1.10672	1.10688	1.10600	1.10601	1906	0	0
2021.03.24	19:00:00	1.10602	1.10617	1.10565	1.10587	1946	0	0
2021.03.24	20:00:00	1.10579	1.10597	1.10507	1.10510	1732	0	0
2021.03.24	21:00:00	1.10510	1.10533	1.10496	1.10520	1607	0	0
2021.03.24	22:00:00	1.10500	1.10523	1.10479	1.10501	171	0	47
2021.03.24	23:00:00	1.10517	1.10576	1.10510	1.10543	811	0	0
2021.03.25	00:00:00	1.10548	1.10577	1.10520	1.10567	886	0	0
2021.03.25	01:00:00	1.10563	1.10585	1.10544	1.10563	989	0	0
2021.03.25	02:00:00	1.10562	1.10592	1.10534	1.10550	1559	0	0
2021.03.25	03:00:00	1.10551	1.10623	1.10545	1.10593	1341	0	0
2021.03.25	04:00:00	1.10593	1.10629	1.10587	1.10596	1381	0	0
2021.03.25	05:00:00	1.10596	1.10619	1.10582	1.10587	1081	0	0
2021.03.25	06:00:00	1.10587	1.10624	1.10570	1.10596	638	0	0
2021.03.25	07:00:00	1.10597	1.10632	1.10573	1.10583	1432	0	0
2021.03.25	08:00:00	1.10584	1.10662	1.10560	1.10609	2387	0	0
2021.03.25	09:00:00	1.10608	1.10709	1.10582	1.10605	4012	0	0
2021.03.25	10:00:00	1.10605	1.10643	1.10525	1.10526	2080	0	0
2021.03.25	11:00:00	1.10525	1.10586	1.10479	1.10517	2160	0	0
2021.03.25	12:00:00	1.10516	1.10531	1.10432	1.10440	2009	0	0
2021.03.25	13:00:00	1.10440	1.10537	1.10424	1.10453	3367	0	0
2021.03.25	14:00:00	1.10454	1.10520	1.10428	1.10454	3877	0	0
2021.03.25	15:00:00	1.10454	1.10744	1.10444	1.10596	4690	0	0
2021.03.25	16:00:00	1.10598	1.10671	1.10556	1.10614	3640	0	0
2021.03.25	17:00:00	1.10612	1.10628	1.10527	1.10529	2523	0	0
2021.03.25	18:00:00	1.10535	1.10592	1.10524	1.10572	2149	0	0
2021.03.25	19:00:00	1.10572	1.10626	1.10555	1.10606	1278	0	0
2021.03.25	20:00:00	1.10606	1.10613	1.10568	1.10577	1265	0	0
2021.03.25	21:00:00	1.10576	1.10624	1.10540	1.10563	1795	0	0
2021.03.25	22:00:00	1.10492	1.10697	1.10446	1.10589	5920	0	0
2021.03.25	23:00:00	1.10588	1.10643	1.10583	1.10626	1429	0	0
2021.03.26	00:00:00	1.10628	1.10662	1.10618	1.10640	784	0	0
2021.03.26	01:00:00	1.10634	1.10702	1.10624	1.10687	1584	0	0
2021.03.26	02:00:00	1.10687	1.10707	1.10679	1.10697	1271	0	0
2021.03.26	03:00:00	1.10697	1.10725	1.10687	1.10720	976	0	0
2021.03.26	04:00:00	1.10720	1.10745	1.10720	1.10725	569	0	0
2021.03.26	05:00:00	1.10725	1.10738	1.10699	1.10711	726	0	0
2021.03.26	06:00:00	1.10710	1.10739	1.10697	1.10739	855	0	0
2021.03.26	07:00:00	1.10737	1.10783	1.10724	1.10775	945	0	0
2021.03.26	08:00:00	1.10775	1.10908	1.10753	1.10887	2317	0	0
2021.03.26	09:00:00	1.10887	1.10925	1.10754	1.10869	2772	0	0
2021.03.26	10:00:00	1.10870	1.10914	1.10778	1.10856	2572	0	0
2021.03.26	11:00:00	1.10855	1.10873	1.10737	1.10799	2076	0	0
2021.03.26	12:00:00	1.10801	1.10850	1.10778	1.10807	1596	0	0
2021.03.26	13:00:00	1.10807	1.10887	1.10790	1.10858	2961	0	0
2021.03.26	14:00:00	1.10859	1.10945	1.10841	1.10863	3428	0	0
2021.03.26	15:00:00	1.10863	1.10911	1.10825	1.10886	2498	0	0
2021.03.26	16:00:00	1.10886	1.10894	1.10822	1.10878	2997	0	0
2021.03.26	17:00:00	1.10876	1.10883	1.10783	1.10826	1727	0	0
2021.03.26	18:00:00	1.10827	1.10843	1.10737	1.10780	1247	0	0
2021.03.26	19:00:00	1.10780	1.10796	1.10661	1.10712	2760	0	0
2021.03.26	20:00:00	1.10713	1.10742	1.10675	1.10711	2390	0	0
2021.03.26	21:00:00	1.10711	1.10778	1.10691	1.10724	1559	0	0
2021.03.28	23:00:00	1.10627	1.10718	1.10627	1.10659	21	0	44
2021.03.29	00:00:00	1.10690	1.10785	1.10659	1.10733	1365	0	0
2021.03.29	01:00:00	1.10731	1.10767	1.10719	1.10749	712	0	0
2021.03.29	02:00:00	1.10749	1.10753	1.10712	1.10736	1510	0	0
2021.03.29	03:00:00	1.10736	1.10781	1.10711	1.10769	1234	0	0
2021.03.29	04:00:00	1.10767	1.10780	1.10747	1.10761	697	0	0
2021.03.29	05:00:00	1.10761	1.10762	1.10721	1.10724	509	0	0
2021.03.29	06:00:00	1.10722	1.10740	1.10696	1.10708	654	0	0
2021.03.29	07:00:00	1.10709	1.10709	1.10621	1.10641	822	0	0
2021.03.29	08:00:00	1.10640	1.10717	1.10635	1.10660	1989	0	0
2021.03.29	09:00:00	1.10660	1.10667	1.10493	1.10539	2481	0	0
2021.03.29	10:00:00	1.10539	1.10560	1.10371	1.10417	3104	0	0
2021.03.29	11:00:00	1.10418	1.10549	1.10389	1.10545	1901	0	0
2021.03.29	12:00:00	1.10545	1.10654	1.10505	1.10631	1658	0	0
2021.03.29	13:00:00	1.10630	1.10744	1.10601	1.10735	2519	0	0
2021.03.29	14:00:00	1.10735	1.10782	1.10677	1.10755	2682	0	0
2021.03.29	15:00:00	1.10755	1.10755	1.10564	1.10588	2770	0	0
2021.03.29	16:00:00	1.10587	1.10607	1.10429	1.10443	3654	0	0
2021.03.29	17:00:00	1.10440	1.10501	1.10411	1.10490	3150	0	0
2021.03.29	18:00:00	1.10496	1.10502	1.10433	1.10435	1571	0	0
2021.03.29	19:00:00	1.10436	1.10523	1.10424	1.10510	1594	0	0
2021.03.29	20:00:00	1.10509	1.10526	1.10471	1.10487	2541	0	0
2021.03.29	21:00:00	1.10493	1.10535	1.10477	1.10519	1866	0	0
2021.03.29	22:00:00	1.10519	1.10547	1.10485	1.10516	1233	0	0
2021.03.29	23:00:00	1.10464	1.10500	1.10374	1.10453	1481	0	2
2021.03.30	00:00:00	1.10444	1.10551	1.10439	1.10487	772	0	0
2021.03.30	01:00:00	1.10489	1.10512	1.10477	1.10512	428	0	0
2021.03.30	02:00:00	1.10504	1.10545	1.10501	1.10545	918	0	0
2021.03.30	03:00:00	1.10545	1.10577	1.10537	1.10552	1005	0	0
2021.03.30	04:00:00	1.10551	1.10574	1.10524	1.10524	1032	0	0
2021.03.30	05:00:00	1.10525	1.10562	1.10524	1.10547	512	0	0
2021.03.30	06:00:00	1.10548	1.10554	1.10510	1.10517	386	0	0
2021.03.30	07:00:00	1.10517	1.10536	1.10505	1.10536	371	0	0
2021.03.30	08:00:00	1.10536	1.10592	1.10529	1.10533	2205	0	0
2021.03.30	09:00:00	1.10533	1.10587	1.10512	1.10559	2413	0	0
2021.03.30	10:00:00	1.10559	1.10673	1.10526	1.10658	2403	0	0
2021.03.30	11:00:00	1.10658	1.10675	1.10571	1.10607	1555	0	0
2021.03.30	12:00:00	1.10606	1.10622	1.10510	1.10511	1444	0	0
2021.03.30	13:00:00	1.10510	1.10609	1.10498	1.10534	2209	0	0
2021.03.30	14:00:00	1.10534	1.10586	1.10463	1.10510	2870	0	0
2021.03.30	15:00:00	1.10510	1.10539	1.10439	1.10495	3109	0	0
2021.03.30	16:00:00	1.10494	1.10689	1.10464	1.10608	4780	0	0
2021.03.30	17:00:00	1.10606	1.10652	1.10530	1.10533	3006	0	0
2021.03.30	18:00:00	1.10532	1.10546	1.10379	1.10428	2906	0	0
2021.03.30	19:00:00	1.10430	1.10430	1.10356	1.10363	1451	0	0
2021.03.30	20:00:00	1.10363	1.10411	1.10345	1.10396	1286	0	0
2021.03.30	21:00:00	1.10397	1.10434	1.10390	1.10424	975	0	0
2021.03.30	22:00:00	1.10423	1.10435	1.10365	1.10377	838	0	0
2021.03.30	23:00:00	1.10382	1.10463	1.10313	1.10370	557	0	0
2021.03.31	00:00:00	1.10381	1.10458	1.10347	1.10395	554	0	0
2021.03.31	01:00:00	1.10397	1.10420	1.10385	1.10413	472	0	0
2021.03.31	02:00:00	1.10413	1.10548	1.10400	1.10504	1620	0	0
2021.03.31	03:00:00	1.10506	1.10506	1.10436	1.10460	1635	0	0
2021.03.31	04:00:00	1.10459	1.10512	1.10443	1.10502	759	0	0
2021.03.31	05:00:00	1.10502	1.10541	1.10488	1.10516	1124	0	0
2021.03.31	06:00:00	1.10515	1.10547	1.10486	1.10527	1482	0	0
2021.03.31	07:00:00	1.10526	1.10546	1.10498	1.10511	671	0	0
2021.03.31	08:00:00	1.10511	1.10579	1.10505	1.10549	2439	0	0
2021.03.31	09:00:00	1.10549	1.10587	1.10490	1.10544	2530	0	0
2021.03.31	10:00:00	1.10543	1.10670	1.10492	1.10637	2600	0	0
2021.03.31	11:00:00	1.10637	1.10672	1.10570	1.10574	1996	0	0
2021.03.31	12:00:00	1.10573	1.10675	1.10560	1.10673	1856	0	0
2021.03.31	13:00:00	1.10675	1.10737	1.10641	1.10726	2025	0	0
2021.03.31	14:00:00	1.10725	1.10739	1.10634	1.10681	2853	0	0
2021.03.31	15:00:00	1.10680	1.10695	1.10483	1.10484	3823	0	0
2021.03.31	16:00:00	1.10485	1.10649	1.10457	1.10583	4994	0	0
2021.03.31	17:00:00	1.10583	1.10660	1.10559	1.10600	3992	0	0
2021.03.31	18:00:00	1.10601	1.10695	1.10571	1.10687	2234	0	0
2021.03.31	19:00:00	1.10686	1.10851	1.10684	1.10840	1733	0	0
