<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.22	14:00:00	0.88032	0.88043	0.87770	0.87797	7666	0	0
2019.01.22	15:00:00	0.87798	0.87876	0.87746	0.87819	6950	0	0
2019.01.22	16:00:00	0.87818	0.87873	0.87600	0.87650	8859	0	0
2019.01.22	17:00:00	0.87650	0.87714	0.87616	0.87679	5561	0	0
2019.01.22	18:00:00	0.87679	0.87704	0.87626	0.87694	3985	0	0
2019.01.22	19:00:00	0.87694	0.87724	0.87631	0.87631	4451	0	0
2019.01.22	20:00:00	0.87632	0.87694	0.87606	0.87676	2951	0	0
2019.01.22	21:00:00	0.87674	0.87680	0.87635	0.87643	3122	0	0
2019.01.22	22:00:00	0.87643	0.87706	0.87634	0.87668	2254	0	1
2019.01.22	23:00:00	0.87641	0.87703	0.87622	0.87673	8568	0	8
2019.01.23	00:00:00	0.87675	0.87718	0.87647	0.87703	1617	0	1
2019.01.23	01:00:00	0.87704	0.87741	0.87684	0.87726	1406	0	0
2019.01.23	02:00:00	0.87726	0.87762	0.87685	0.87753	2149	0	0
2019.01.23	03:00:00	0.87752	0.87754	0.87686	0.87686	1092	0	1
2019.01.23	04:00:00	0.87686	0.87765	0.87666	0.87747	1554	0	0
2019.01.23	05:00:00	0.87746	0.87777	0.87721	0.87759	1332	0	0
2019.01.23	06:00:00	0.87758	0.87827	0.87755	0.87794	1266	0	0
2019.01.23	07:00:00	0.87795	0.87825	0.87711	0.87723	2031	0	0
2019.01.23	08:00:00	0.87723	0.87730	0.87648	0.87661	4902	0	0
2019.01.23	09:00:00	0.87661	0.87708	0.87492	0.87546	9171	0	0
2019.01.23	10:00:00	0.87545	0.87568	0.87372	0.87444	8159	0	0
2019.01.23	11:00:00	0.87445	0.87557	0.87366	0.87418	8028	0	0
2019.01.23	12:00:00	0.87418	0.87437	0.87179	0.87192	10158	0	0
2019.01.23	13:00:00	0.87191	0.87267	0.87153	0.87229	7189	0	0
2019.01.23	14:00:00	0.87228	0.87252	0.87128	0.87130	7492	0	0
2019.01.23	15:00:00	0.87129	0.87154	0.87024	0.87059	7097	0	0
2019.01.23	16:00:00	0.87059	0.87160	0.86981	0.87080	10311	0	0
2019.01.23	17:00:00	0.87081	0.87170	0.87077	0.87125	6545	0	0
2019.01.23	18:00:00	0.87124	0.87202	0.87121	0.87186	3345	0	0
2019.01.23	19:00:00	0.87186	0.87200	0.87124	0.87137	3497	0	0
2019.01.23	20:00:00	0.87137	0.87160	0.87110	0.87129	3195	0	0
2019.01.23	21:00:00	0.87130	0.87156	0.87060	0.87071	2604	0	0
2019.01.23	22:00:00	0.87070	0.87117	0.87068	0.87073	1348	0	0
2019.01.23	23:00:00	0.87070	0.87102	0.86993	0.87005	6798	0	1
2019.01.24	00:00:00	0.87004	0.87047	0.87003	0.87032	1528	0	0
2019.01.24	01:00:00	0.87033	0.87065	0.86965	0.87037	2807	0	0
2019.01.24	02:00:00	0.87037	0.87062	0.87012	0.87047	2110	0	1
2019.01.24	03:00:00	0.87047	0.87091	0.87035	0.87085	1953	0	1
2019.01.24	04:00:00	0.87086	0.87109	0.87083	0.87095	927	0	0
2019.01.24	05:00:00	0.87095	0.87114	0.87089	0.87098	844	0	0
2019.01.24	06:00:00	0.87099	0.87106	0.87062	0.87076	1111	0	0
2019.01.24	07:00:00	0.87076	0.87105	0.87060	0.87090	1549	0	0
2019.01.24	08:00:00	0.87090	0.87184	0.87069	0.87161	4430	0	0
2019.01.24	09:00:00	0.87161	0.87251	0.87007	0.87120	14082	0	0
2019.01.24	10:00:00	0.87119	0.87124	0.86883	0.86971	7723	0	0
2019.01.24	11:00:00	0.86972	0.87038	0.86942	0.87000	5216	0	0
2019.01.24	12:00:00	0.87000	0.87140	0.86929	0.87133	7615	0	0
2019.01.24	13:00:00	0.87132	0.87185	0.87048	0.87110	5876	0	0
2019.01.24	14:00:00	0.87111	0.87158	0.86826	0.86953	18044	0	0
2019.01.24	15:00:00	0.86953	0.87201	0.86950	0.87178	13749	0	0
2019.01.24	16:00:00	0.87178	0.87186	0.87011	0.87051	8241	0	0
2019.01.24	17:00:00	0.87052	0.87067	0.86877	0.86914	7437	0	0
2019.01.24	18:00:00	0.86915	0.86938	0.86737	0.86800	7769	0	0
2019.01.24	19:00:00	0.86800	0.86801	0.86680	0.86727	4505	0	0
2019.01.24	20:00:00	0.86728	0.86734	0.86556	0.86560	4634	0	0
2019.01.24	21:00:00	0.86560	0.86618	0.86519	0.86594	3314	0	0
2019.01.24	22:00:00	0.86592	0.86627	0.86523	0.86555	1775	0	0
2019.01.24	23:00:00	0.86519	0.86537	0.86447	0.86462	2634	0	0
2019.01.25	00:00:00	0.86461	0.86531	0.86170	0.86224	4221	0	0
2019.01.25	01:00:00	0.86220	0.86364	0.86180	0.86271	4336	0	0
2019.01.25	02:00:00	0.86271	0.86347	0.86269	0.86303	4629	0	0
2019.01.25	03:00:00	0.86304	0.86329	0.86277	0.86282	2150	0	0
2019.01.25	04:00:00	0.86283	0.86304	0.86248	0.86296	2448	0	0
2019.01.25	05:00:00	0.86297	0.86320	0.86251	0.86307	2096	0	0
2019.01.25	06:00:00	0.86306	0.86312	0.86182	0.86245	2454	0	0
2019.01.25	07:00:00	0.86247	0.86367	0.86233	0.86365	3662	0	0
2019.01.25	08:00:00	0.86366	0.86432	0.86276	0.86420	9483	0	0
2019.01.25	09:00:00	0.86419	0.86619	0.86399	0.86576	8487	0	0
2019.01.25	10:00:00	0.86576	0.86649	0.86545	0.86592	6655	0	0
2019.01.25	11:00:00	0.86593	0.86761	0.86587	0.86707	4701	0	0
2019.01.25	12:00:00	0.86706	0.86718	0.86586	0.86642	6801	0	0
2019.01.25	13:00:00	0.86641	0.86675	0.86550	0.86658	4928	0	0
2019.01.25	14:00:00	0.86659	0.86787	0.86572	0.86767	6737	0	0
2019.01.25	15:00:00	0.86767	0.86814	0.86635	0.86672	9588	0	0
2019.01.25	16:00:00	0.86672	0.86776	0.86539	0.86561	14424	0	0
2019.01.25	17:00:00	0.86562	0.86701	0.86527	0.86575	7928	0	0
2019.01.25	18:00:00	0.86574	0.86695	0.86554	0.86563	6910	0	0
2019.01.25	19:00:00	0.86565	0.86593	0.86454	0.86455	4386	0	0
2019.01.25	20:00:00	0.86455	0.86497	0.86437	0.86483	5111	0	0
2019.01.25	21:00:00	0.86483	0.86485	0.86383	0.86389	3310	0	0
2019.01.27	23:00:00	0.86445	0.86463	0.86341	0.86363	3446	0	5
2019.01.28	00:00:00	0.86363	0.86410	0.86361	0.86405	1114	0	0
2019.01.28	01:00:00	0.86405	0.86494	0.86397	0.86427	1787	0	0
2019.01.28	02:00:00	0.86427	0.86522	0.86425	0.86493	1651	0	1
2019.01.28	03:00:00	0.86494	0.86515	0.86475	0.86493	977	0	0
2019.01.28	04:00:00	0.86494	0.86551	0.86476	0.86509	1072	0	0
2019.01.28	05:00:00	0.86509	0.86528	0.86484	0.86489	1445	0	1
2019.01.28	06:00:00	0.86489	0.86531	0.86486	0.86503	1066	0	0
2019.01.28	07:00:00	0.86502	0.86561	0.86442	0.86558	2454	0	0
2019.01.28	08:00:00	0.86559	0.86657	0.86538	0.86643	4738	0	0
2019.01.28	09:00:00	0.86642	0.86642	0.86494	0.86581	6089	0	0
2019.01.28	10:00:00	0.86582	0.86725	0.86547	0.86693	6389	0	0
2019.01.28	11:00:00	0.86694	0.86722	0.86628	0.86656	4091	0	0
2019.01.28	12:00:00	0.86656	0.86803	0.86598	0.86786	5451	0	0
2019.01.28	13:00:00	0.86791	0.86869	0.86747	0.86806	5785	0	0
2019.01.28	14:00:00	0.86807	0.86904	0.86703	0.86722	4992	0	0
2019.01.28	15:00:00	0.86723	0.86854	0.86650	0.86754	9006	0	0
2019.01.28	16:00:00	0.86753	0.86938	0.86727	0.86929	7673	0	0
2019.01.28	17:00:00	0.86929	0.86949	0.86858	0.86930	6004	0	0
2019.01.28	18:00:00	0.86930	0.86946	0.86825	0.86829	4160	0	0
2019.01.28	19:00:00	0.86828	0.86894	0.86818	0.86884	2446	0	0
2019.01.28	20:00:00	0.86883	0.86894	0.86835	0.86852	2262	0	0
2019.01.28	21:00:00	0.86852	0.86861	0.86818	0.86818	2142	0	0
2019.01.28	22:00:00	0.86817	0.86846	0.86798	0.86842	2359	0	0
2019.01.28	23:00:00	0.86849	0.86921	0.86814	0.86900	4707	0	0
2019.01.29	00:00:00	0.86901	0.86904	0.86850	0.86853	1931	0	0
2019.01.29	01:00:00	0.86853	0.86932	0.86852	0.86922	1594	0	0
2019.01.29	02:00:00	0.86922	0.86924	0.86878	0.86878	1951	0	1
2019.01.29	03:00:00	0.86878	0.86926	0.86877	0.86922	812	0	1
2019.01.29	04:00:00	0.86922	0.86940	0.86919	0.86920	687	0	1
2019.01.29	05:00:00	0.86919	0.86933	0.86906	0.86909	787	0	0
2019.01.29	06:00:00	0.86910	0.86933	0.86899	0.86918	818	0	1
2019.01.29	07:00:00	0.86919	0.86940	0.86904	0.86915	1353	0	0
2019.01.29	08:00:00	0.86916	0.87108	0.86901	0.87034	6848	0	0
2019.01.29	09:00:00	0.87035	0.87069	0.86872	0.86900	8086	0	0
2019.01.29	10:00:00	0.86900	0.86950	0.86817	0.86891	6354	0	0
2019.01.29	11:00:00	0.86891	0.87044	0.86882	0.86899	5629	0	0
2019.01.29	12:00:00	0.86898	0.86982	0.86866	0.86887	5180	0	0
2019.01.29	13:00:00	0.86887	0.86922	0.86752	0.86801	7511	0	0
2019.01.29	14:00:00	0.86801	0.86816	0.86551	0.86614	7924	0	0
2019.01.29	15:00:00	0.86613	0.86732	0.86571	0.86710	9538	0	0
2019.01.29	16:00:00	0.86711	0.86834	0.86625	0.86826	11937	0	0
2019.01.29	17:00:00	0.86825	0.87001	0.86811	0.86910	12299	0	0
2019.01.29	18:00:00	0.86909	0.87037	0.86838	0.86992	6854	0	0
2019.01.29	19:00:00	0.86991	0.87002	0.86899	0.86914	5131	0	0
2019.01.29	20:00:00	0.86914	0.87326	0.86760	0.87240	17802	0	0
2019.01.29	21:00:00	0.87240	0.87566	0.87191	0.87423	24273	0	0
2019.01.29	22:00:00	0.87423	0.87530	0.87388	0.87483	4056	0	0
2019.01.29	23:00:00	0.87450	0.87555	0.87407	0.87423	2371	0	0
2019.01.30	00:00:00	0.87423	0.87526	0.87390	0.87422	2170	0	0
2019.01.30	01:00:00	0.87421	0.87424	0.87347	0.87369	2673	0	0
2019.01.30	02:00:00	0.87368	0.87393	0.87351	0.87362	2841	0	1
2019.01.30	03:00:00	0.87362	0.87403	0.87350	0.87367	1886	0	0
2019.01.30	04:00:00	0.87366	0.87413	0.87338	0.87408	1705	0	0
2019.01.30	05:00:00	0.87406	0.87421	0.87367	0.87407	2434	0	0
2019.01.30	06:00:00	0.87407	0.87412	0.87371	0.87388	1673	0	0
2019.01.30	07:00:00	0.87389	0.87467	0.87377	0.87417	3320	0	0
2019.01.30	08:00:00	0.87416	0.87469	0.87335	0.87440	7002	0	0
2019.01.30	09:00:00	0.87438	0.87482	0.87170	0.87183	14910	0	0
2019.01.30	10:00:00	0.87182	0.87211	0.87143	0.87191	5235	0	0
2019.01.30	11:00:00	0.87192	0.87274	0.87172	0.87258	5423	0	0
2019.01.30	12:00:00	0.87259	0.87327	0.87188	0.87257	6262	0	0
2019.01.30	13:00:00	0.87258	0.87344	0.87257	0.87301	6767	0	0
2019.01.30	14:00:00	0.87302	0.87449	0.87256	0.87355	6787	0	0
2019.01.30	15:00:00	0.87354	0.87361	0.87197	0.87307	7168	0	0
2019.01.30	16:00:00	0.87306	0.87442	0.87279	0.87393	6407	0	0
2019.01.30	17:00:00	0.87393	0.87444	0.87349	0.87405	5043	0	0
2019.01.30	18:00:00	0.87405	0.87449	0.87388	0.87418	3214	0	0
2019.01.30	19:00:00	0.87417	0.87461	0.87370	0.87382	3810	0	0
2019.01.30	20:00:00	0.87380	0.87616	0.87337	0.87608	18977	0	0
2019.01.30	21:00:00	0.87608	0.87634	0.87546	0.87613	9183	0	0
2019.01.30	22:00:00	0.87612	0.87614	0.87515	0.87523	2054	0	1
2019.01.30	23:00:00	0.87532	0.87626	0.87495	0.87540	4326	0	0
2019.01.31	00:00:00	0.87542	0.87563	0.87532	0.87562	1579	0	0
2019.01.31	01:00:00	0.87563	0.87636	0.87559	0.87632	2498	0	0
2019.01.31	02:00:00	0.87632	0.87641	0.87591	0.87608	2193	0	0
2019.01.31	03:00:00	0.87609	0.87642	0.87605	0.87618	1522	0	1
2019.01.31	04:00:00	0.87617	0.87628	0.87566	0.87580	1365	0	0
2019.01.31	05:00:00	0.87580	0.87640	0.87576	0.87629	721	0	0
2019.01.31	06:00:00	0.87629	0.87646	0.87618	0.87637	1128	0	2
2019.01.31	07:00:00	0.87637	0.87637	0.87581	0.87588	1933	0	0
2019.01.31	08:00:00	0.87588	0.87600	0.87506	0.87519	6653	0	0
2019.01.31	09:00:00	0.87520	0.87607	0.87468	0.87545	7681	0	0
2019.01.31	10:00:00	0.87545	0.87615	0.87498	0.87539	6560	0	0
2019.01.31	11:00:00	0.87539	0.87561	0.87314	0.87372	7484	0	0
2019.01.31	12:00:00	0.87373	0.87495	0.87365	0.87484	4680	0	0
2019.01.31	13:00:00	0.87484	0.87631	0.87397	0.87551	6591	0	0
2019.01.31	14:00:00	0.87551	0.87656	0.87539	0.87620	6408	0	0
2019.01.31	15:00:00	0.87621	0.87666	0.87556	0.87558	7819	0	0
2019.01.31	16:00:00	0.87560	0.87578	0.87192	0.87253	11770	0	0
2019.01.31	17:00:00	0.87254	0.87277	0.87112	0.87194	13240	0	0
2019.01.31	18:00:00	0.87193	0.87258	0.87112	0.87254	6780	0	0
2019.01.31	19:00:00	0.87255	0.87350	0.87237	0.87310	7172	0	0
2019.01.31	20:00:00	0.87310	0.87346	0.87261	0.87275	3706	0	0
2019.01.31	21:00:00	0.87275	0.87308	0.87244	0.87248	3726	0	0
2019.01.31	22:00:00	0.87249	0.87318	0.87249	0.87307	1730	0	0
2019.01.31	23:00:00	0.87268	0.87355	0.87268	0.87299	20228	0	1
2019.02.01	00:00:00	0.87299	0.87354	0.87299	0.87329	1091	0	3
2019.02.01	01:00:00	0.87329	0.87345	0.87304	0.87323	1349	0	1
2019.02.01	02:00:00	0.87323	0.87363	0.87319	0.87334	2373	0	0
2019.02.01	03:00:00	0.87334	0.87463	0.87321	0.87360	2139	0	0
2019.02.01	04:00:00	0.87359	0.87384	0.87343	0.87381	1294	0	2
2019.02.01	05:00:00	0.87381	0.87389	0.87339	0.87388	1517	0	1
2019.02.01	06:00:00	0.87388	0.87388	0.87299	0.87305	1210	0	0
2019.02.01	07:00:00	0.87305	0.87312	0.87288	0.87302	1426	0	1
2019.02.01	08:00:00	0.87301	0.87362	0.87269	0.87310	3303	0	0
2019.02.01	09:00:00	0.87311	0.87423	0.87286	0.87365	6343	0	0
2019.02.01	10:00:00	0.87364	0.87892	0.87328	0.87892	13770	0	0
2019.02.01	11:00:00	0.87893	0.87931	0.87731	0.87823	10098	0	0
2019.02.01	12:00:00	0.87823	0.87828	0.87761	0.87802	3969	0	0
2019.02.01	13:00:00	0.87802	0.87873	0.87722	0.87853	5534	0	0
2019.02.01	14:00:00	0.87853	0.87898	0.87732	0.87836	11874	0	0
2019.02.01	15:00:00	0.87835	0.87898	0.87617	0.87648	8295	0	0
2019.02.01	16:00:00	0.87673	0.87707	0.87458	0.87585	8933	0	0
2019.02.01	17:00:00	0.87584	0.87695	0.87569	0.87625	7317	0	0
2019.02.01	18:00:00	0.87625	0.87671	0.87573	0.87647	4332	0	0
2019.02.01	19:00:00	0.87647	0.87692	0.87584	0.87588	3757	0	0
2019.02.01	20:00:00	0.87589	0.87633	0.87553	0.87590	3048	0	0
2019.02.01	21:00:00	0.87590	0.87638	0.87587	0.87597	2667	0	0
2019.02.03	23:00:00	0.87610	0.87639	0.87524	0.87555	5956	0	0
2019.02.04	00:00:00	0.87555	0.87635	0.87555	0.87591	2240	0	1
2019.02.04	01:00:00	0.87591	0.87606	0.87558	0.87575	1903	0	0
2019.02.04	02:00:00	0.87576	0.87596	0.87566	0.87595	1395	0	1
2019.02.04	03:00:00	0.87596	0.87597	0.87560	0.87573	2095	0	0
2019.02.04	04:00:00	0.87574	0.87593	0.87526	0.87539	1278	0	1
2019.02.04	05:00:00	0.87539	0.87543	0.87509	0.87529	1413	0	1
2019.02.04	06:00:00	0.87529	0.87585	0.87513	0.87523	1388	0	0
2019.02.04	07:00:00	0.87523	0.87548	0.87503	0.87535	1335	0	0
2019.02.04	08:00:00	0.87535	0.87555	0.87446	0.87447	3379	0	0
2019.02.04	09:00:00	0.87447	0.87594	0.87405	0.87585	6602	0	0
2019.02.04	10:00:00	0.87586	0.87714	0.87567	0.87609	5682	0	0
2019.02.04	11:00:00	0.87609	0.87721	0.87585	0.87701	4399	0	0
2019.02.04	12:00:00	0.87701	0.87718	0.87635	0.87669	4173	0	0
2019.02.04	13:00:00	0.87670	0.87682	0.87599	0.87612	4197	0	0
2019.02.04	14:00:00	0.87611	0.87746	0.87595	0.87700	4098	0	0
2019.02.04	15:00:00	0.87699	0.87720	0.87496	0.87501	5292	0	0
2019.02.04	16:00:00	0.87503	0.87512	0.87260	0.87346	10193	0	0
2019.02.04	17:00:00	0.87345	0.87548	0.87336	0.87529	6090	0	0
2019.02.04	18:00:00	0.87530	0.87643	0.87521	0.87630	4285	0	0
2019.02.04	19:00:00	0.87631	0.87702	0.87609	0.87634	3949	0	0
2019.02.04	20:00:00	0.87634	0.87685	0.87621	0.87638	1831	0	0
2019.02.04	21:00:00	0.87639	0.87716	0.87638	0.87697	1882	0	0
2019.02.04	22:00:00	0.87696	0.87721	0.87678	0.87707	2018	0	0
2019.02.04	23:00:00	0.87665	0.87756	0.87642	0.87684	5264	0	0
2019.02.05	00:00:00	0.87684	0.87779	0.87682	0.87776	1787	0	0
2019.02.05	01:00:00	0.87777	0.87777	0.87677	0.87721	2418	0	0
2019.02.05	02:00:00	0.87722	0.87741	0.87715	0.87729	645	0	0
2019.02.05	03:00:00	0.87730	0.87738	0.87697	0.87705	807	0	1
2019.02.05	04:00:00	0.87704	0.87712	0.87681	0.87686	1394	0	1
2019.02.05	05:00:00	0.87687	0.87709	0.87671	0.87685	987	0	1
2019.02.05	06:00:00	0.87686	0.87709	0.87670	0.87694	782	0	2
2019.02.05	07:00:00	0.87693	0.87697	0.87629	0.87650	1175	0	0
2019.02.05	08:00:00	0.87650	0.87669	0.87541	0.87577	3248	0	0
2019.02.05	09:00:00	0.87576	0.87613	0.87507	0.87550	4608	0	0
2019.02.05	10:00:00	0.87551	0.87766	0.87414	0.87720	6823	0	0
2019.02.05	11:00:00	0.87720	0.87756	0.87683	0.87736	4668	0	0
2019.02.05	12:00:00	0.87735	0.87831	0.87729	0.87765	5477	0	0
2019.02.05	13:00:00	0.87766	0.87837	0.87760	0.87797	5485	0	0
2019.02.05	14:00:00	0.87797	0.88029	0.87771	0.88013	5790	0	0
2019.02.05	15:00:00	0.88014	0.88173	0.87992	0.88050	8333	0	0
2019.02.05	16:00:00	0.88051	0.88191	0.88043	0.88152	8380	0	0
2019.02.05	17:00:00	0.88152	0.88216	0.88092	0.88097	6263	0	0
2019.02.05	18:00:00	0.88096	0.88151	0.88048	0.88127	3623	0	0
2019.02.05	19:00:00	0.88127	0.88140	0.88086	0.88125	3306	0	0
2019.02.05	20:00:00	0.88125	0.88132	0.88055	0.88056	2330	0	1
2019.02.05	21:00:00	0.88057	0.88095	0.88050	0.88089	2621	0	1
2019.02.05	22:00:00	0.88088	0.88098	0.88022	0.88053	1503	0	1
2019.02.05	23:00:00	0.88037	0.88140	0.87998	0.88007	8899	0	0
2019.02.06	00:00:00	0.88011	0.88063	0.88009	0.88049	2922	0	4
2019.02.06	01:00:00	0.88048	0.88066	0.88003	0.88030	1606	0	0
2019.02.06	02:00:00	0.88030	0.88051	0.88001	0.88001	2721	0	1
2019.02.06	03:00:00	0.88001	0.88040	0.87988	0.88022	2615	0	1
2019.02.06	04:00:00	0.88021	0.88037	0.87993	0.87998	1135	0	1
2019.02.06	05:00:00	0.87998	0.88009	0.87982	0.87989	1206	0	1
2019.02.06	06:00:00	0.87989	0.88004	0.87971	0.87973	691	0	0
2019.02.06	07:00:00	0.87973	0.87994	0.87946	0.87956	1430	0	0
2019.02.06	08:00:00	0.87956	0.88073	0.87918	0.88034	3783	0	0
2019.02.06	09:00:00	0.88034	0.88041	0.87839	0.87862	5716	0	0
2019.02.06	10:00:00	0.87861	0.87902	0.87787	0.87841	3680	0	0
2019.02.06	11:00:00	0.87840	0.87958	0.87838	0.87904	4550	0	0
2019.02.06	12:00:00	0.87905	0.87940	0.87846	0.87910	4271	0	0
2019.02.06	13:00:00	0.87910	0.87974	0.87872	0.87941	3507	0	0
2019.02.06	14:00:00	0.87941	0.87955	0.87829	0.87843	4664	0	0
2019.02.06	15:00:00	0.87842	0.87849	0.87726	0.87775	4675	0	0
2019.02.06	16:00:00	0.87775	0.87847	0.87744	0.87765	5051	0	0
2019.02.06	17:00:00	0.87766	0.87916	0.87765	0.87836	5360	0	0
2019.02.06	18:00:00	0.87837	0.87880	0.87809	0.87830	2451	0	0
2019.02.06	19:00:00	0.87830	0.87895	0.87789	0.87829	5004	0	0
2019.02.06	20:00:00	0.87829	0.87872	0.87826	0.87836	1907	0	0
2019.02.06	21:00:00	0.87835	0.87885	0.87813	0.87875	2064	0	0
2019.02.06	22:00:00	0.87873	0.87885	0.87822	0.87876	2210	0	0
2019.02.06	23:00:00	0.87833	0.87917	0.87669	0.87866	3700	0	0
2019.02.07	00:00:00	0.87865	0.87905	0.87864	0.87874	2234	0	0
2019.02.07	01:00:00	0.87875	0.87894	0.87859	0.87868	1399	0	0
2019.02.07	02:00:00	0.87867	0.87888	0.87857	0.87860	1190	0	1
2019.02.07	03:00:00	0.87860	0.87881	0.87851	0.87866	1114	0	1
2019.02.07	04:00:00	0.87867	0.87877	0.87852	0.87856	964	0	1
2019.02.07	05:00:00	0.87857	0.87873	0.87814	0.87852	1762	0	1
2019.02.07	06:00:00	0.87852	0.87867	0.87831	0.87834	939	0	1
2019.02.07	07:00:00	0.87833	0.87861	0.87823	0.87856	1397	0	1
2019.02.07	08:00:00	0.87856	0.87902	0.87783	0.87895	5308	0	0
2019.02.07	09:00:00	0.87896	0.87985	0.87890	0.87950	6789	0	0
2019.02.07	10:00:00	0.87950	0.87960	0.87864	0.87892	7440	0	0
2019.02.07	11:00:00	0.87892	0.87939	0.87820	0.87884	6475	0	0
2019.02.07	12:00:00	0.87883	0.87895	0.87771	0.87881	7683	0	0
2019.02.07	13:00:00	0.87881	0.88138	0.87881	0.87914	11091	0	0
2019.02.07	14:00:00	0.87915	0.87930	0.87356	0.87358	10926	0	0
2019.02.07	15:00:00	0.87359	0.87483	0.87278	0.87442	8895	0	0
2019.02.07	16:00:00	0.87444	0.87609	0.87435	0.87529	7566	0	0
2019.02.07	17:00:00	0.87530	0.87596	0.87490	0.87588	5315	0	0
2019.02.07	18:00:00	0.87589	0.87598	0.87515	0.87542	3486	0	0
2019.02.07	19:00:00	0.87542	0.87594	0.87534	0.87584	3315	0	0
2019.02.07	20:00:00	0.87584	0.87622	0.87549	0.87611	3809	0	0
2019.02.07	21:00:00	0.87611	0.87619	0.87558	0.87593	2757	0	0
2019.02.07	22:00:00	0.87595	0.87603	0.87527	0.87534	1865	0	0
2019.02.07	23:00:00	0.87530	0.87565	0.87412	0.87540	3859	0	7
2019.02.08	00:00:00	0.87538	0.87582	0.87537	0.87558	1348	0	0
2019.02.08	01:00:00	0.87557	0.87581	0.87541	0.87544	2121	0	1
2019.02.08	02:00:00	0.87543	0.87580	0.87529	0.87571	1218	0	0
2019.02.08	03:00:00	0.87570	0.87597	0.87561	0.87562	1268	0	2
2019.02.08	04:00:00	0.87562	0.87594	0.87548	0.87585	1275	0	0
2019.02.08	05:00:00	0.87584	0.87596	0.87565	0.87583	971	0	2
2019.02.08	06:00:00	0.87582	0.87585	0.87558	0.87561	653	0	1
2019.02.08	07:00:00	0.87561	0.87594	0.87553	0.87561	974	0	1
2019.02.08	08:00:00	0.87561	0.87639	0.87523	0.87587	4250	0	0
2019.02.08	09:00:00	0.87587	0.87646	0.87565	0.87620	5880	0	0
2019.02.08	10:00:00	0.87620	0.87647	0.87538	0.87575	5059	0	0
2019.02.08	11:00:00	0.87576	0.87602	0.87437	0.87472	5074	0	0
2019.02.08	12:00:00	0.87472	0.87496	0.87421	0.87489	3835	0	0
2019.02.08	13:00:00	0.87489	0.87527	0.87432	0.87486	3727	0	0
2019.02.08	14:00:00	0.87486	0.87529	0.87450	0.87515	3758	0	0
2019.02.08	15:00:00	0.87514	0.87623	0.87478	0.87596	4977	0	0
2019.02.08	16:00:00	0.87597	0.87634	0.87498	0.87504	6940	0	0
2019.02.08	17:00:00	0.87504	0.87584	0.87466	0.87576	6711	0	0
2019.02.08	18:00:00	0.87576	0.87630	0.87561	0.87616	3778	0	0
2019.02.08	19:00:00	0.87616	0.87621	0.87547	0.87554	2873	0	0
2019.02.08	20:00:00	0.87554	0.87565	0.87532	0.87546	2239	0	0
2019.02.08	21:00:00	0.87546	0.87565	0.87517	0.87528	1546	0	0
2019.02.10	23:00:00	0.87471	0.87552	0.87447	0.87502	3839	0	8
2019.02.11	00:00:00	0.87501	0.87546	0.87495	0.87530	1436	0	1
2019.02.11	01:00:00	0.87529	0.87573	0.87522	0.87547	1184	0	1
2019.02.11	02:00:00	0.87547	0.87571	0.87529	0.87564	1064	0	1
2019.02.11	03:00:00	0.87563	0.87569	0.87541	0.87561	764	0	0
2019.02.11	04:00:00	0.87561	0.87576	0.87548	0.87565	1224	0	1
2019.02.11	05:00:00	0.87566	0.87570	0.87547	0.87557	555	0	0
2019.02.11	06:00:00	0.87557	0.87564	0.87528	0.87559	679	0	0
2019.02.11	07:00:00	0.87560	0.87590	0.87537	0.87576	1455	0	0
2019.02.11	08:00:00	0.87576	0.87700	0.87525	0.87685	5906	0	0
2019.02.11	09:00:00	0.87685	0.87699	0.87541	0.87560	7761	0	0
2019.02.11	10:00:00	0.87560	0.87740	0.87487	0.87614	9199	0	0
2019.02.11	11:00:00	0.87614	0.87643	0.87554	0.87592	6269	0	0
2019.02.11	12:00:00	0.87592	0.87602	0.87451	0.87588	7241	0	0
2019.02.11	13:00:00	0.87588	0.87683	0.87588	0.87663	7042	0	0
2019.02.11	14:00:00	0.87663	0.87765	0.87600	0.87736	5487	0	0
2019.02.11	15:00:00	0.87736	0.87758	0.87644	0.87705	7118	0	0
2019.02.11	16:00:00	0.87705	0.87755	0.87620	0.87637	6674	0	0
2019.02.11	17:00:00	0.87636	0.87712	0.87635	0.87682	4724	0	0
2019.02.11	18:00:00	0.87682	0.87717	0.87653	0.87700	3663	0	0
2019.02.11	19:00:00	0.87698	0.87718	0.87649	0.87649	3441	0	0
2019.02.11	20:00:00	0.87648	0.87688	0.87637	0.87677	2767	0	0
2019.02.11	21:00:00	0.87678	0.87691	0.87668	0.87668	2453	0	0
2019.02.11	22:00:00	0.87669	0.87697	0.87659	0.87662	1241	0	0
2019.02.11	23:00:00	0.87674	0.87717	0.87580	0.87677	3728	0	7
2019.02.12	00:00:00	0.87678	0.87708	0.87656	0.87674	5276	0	0
2019.02.12	01:00:00	0.87674	0.87693	0.87602	0.87649	2346	0	0
2019.02.12	02:00:00	0.87649	0.87682	0.87639	0.87671	2057	0	1
2019.02.12	03:00:00	0.87672	0.87692	0.87657	0.87682	1641	0	2
2019.02.12	04:00:00	0.87682	0.87689	0.87667	0.87678	929	0	3
2019.02.12	05:00:00	0.87677	0.87682	0.87657	0.87669	752	0	2
